mp-id, label, stoichiometry
mp-8710,0.1765, Ca: 2.0;Pt: 3.0;O: 8.0
mp-8714,1.5153, Rb: 4.0;Mn: 2.0;S: 4.0
mp-8723,0, As: 2.0;F: 10.0
mp-8724,0.6193, K: 4.0;Te: 2.0;O: 6.0
mp-8725,0.1014, Hf: 4.0;Sn: 4.0;S: 12.0
mp-8727,0.0504, Ba: 8.0;Pt: 2.0;O: 12.0
mp-8751,0.0394, Rb: 2.0;Li: 2.0;S: 2.0
mp-8752,0.1267, Na: 4.0;Cd: 1.0;P: 2.0
mp-8753,0.078, K: 4.0;Hg: 1.0;P: 2.0
mp-8754,0, Na: 4.0;Li: 4.0;Te: 4.0
mp-8755,0, K: 4.0;Na: 4.0;Te: 4.0
mp-8756,0.0112, K: 2.0;Li: 2.0;Se: 2.0
mp-8759,0, Cs: 4.0;Zr: 2.0;O: 6.0
mp-8762,0.0328, Er: 8.0;S: 8.0;O: 4.0
mp-8763,0.0272, Tm: 8.0;S: 8.0;O: 4.0
mp-8773,0, K: 6.0;C: 2.0;O: 6.0;F: 2.0
mp-8774,0, Rb: 6.0;C: 2.0;O: 6.0;F: 2.0
mp-878,0, Ho: 12.0;S: 18.0
mp-8781,0.4337, Sn: 2.0;S: 2.0
mp-8789,0.3967, Ca: 4.0;As: 2.0;O: 1.0
mp-8794,0.0876, K: 8.0;U: 2.0;O: 10.0
mp-8799,0.049, Rb: 2.0;Na: 2.0;S: 2.0
mp-8804,0.0869, Li: 12.0;Mo: 2.0;N: 8.0
mp-8809,0.4148, Ba: 2.0;La: 4.0;Pt: 2.0;O: 10.0
mp-8810,0.0046, Sr: 4.0;Zn: 8.0;P: 8.0;O: 32.0
mp-8812,0, Rb: 2.0;Ge: 1.0;F: 6.0
mp-8818,1.4849, Ca: 2.0;Zn: 1.0;N: 2.0
mp-8830,1.3281, Na: 1.0;Rh: 1.0;O: 2.0
mp-8836,0, Ca: 2.0;Al: 2.0;F: 10.0
mp-8840,0.0005, Na: 10.0;In: 2.0;O: 8.0
mp-8845,1.2871, Se: 2.0;S: 4.0;N: 4.0;O: 4.0
mp-8850,0, Dy: 8.0;S: 12.0
mp-8857,0.1173, Cs: 4.0;As: 4.0;Pd: 2.0
mp-886,0.0025, Ga: 4.0;O: 6.0
mp-8863,0, Ba: 24.0;Mo: 8.0;N: 32.0
mp-8866,0.1249, La: 20.0;Se: 38.0
mp-8869,0.0427, Y: 8.0;S: 8.0;O: 4.0
mp-8870,0, Li: 4.0;Mg: 4.0;As: 4.0;O: 16.0
mp-8871,0.0818, Cs: 2.0;Na: 4.0;B: 2.0;O: 6.0
mp-8872,0.2129, Rb: 2.0;Na: 4.0;B: 2.0;O: 6.0
mp-8876,0, Ca: 4.0;Al: 6.0;S: 1.0;O: 12.0
mp-8877,0.0009, Sr: 4.0;Al: 6.0;S: 1.0;O: 12.0
mp-8880,0.3339, Al: 2.0;P: 2.0
mp-8881,0, Al: 2.0;As: 2.0
mp-8882,0, Ga: 2.0;P: 2.0
mp-8884,0, Zn: 2.0;Te: 2.0
mp-8885,0, Ba: 4.0;Cd: 4.0;S: 8.0
mp-8888,0.7168, Ho: 4.0;Al: 12.0;Pb: 8.0;O: 32.0
mp-8890,0.8511, Cs: 2.0;Sb: 4.0;S: 8.0
mp-8891,0, K: 2.0;Zr: 1.0;B: 2.0;O: 6.0
mp-8892,0, Li: 4.0;In: 4.0;F: 16.0
mp-8898,0.2068, Ta: 4.0;Al: 4.0;O: 16.0
mp-8900,0.4462, K: 4.0;V: 2.0;Ag: 2.0;S: 8.0
mp-8901,0.4682, Rb: 4.0;V: 2.0;Ag: 2.0;S: 8.0
mp-891955,0.0833, Ca: 10.0;V: 6.0;O: 25.0
mp-891956,0.0254, Ca: 10.0;V: 6.0;O: 25.0
mp-8921,0.2661, Cd: 4.0;P: 6.0;S: 1.0;N: 12.0
mp-8922,0.3123, Cd: 1.0;Sb: 2.0;O: 6.0
mp-8926,0.7882, Li: 6.0;B: 2.0;N: 4.0
mp-8927,1.6391, Ta: 1.0;Cu: 1.0;N: 2.0
mp-8930,0.5999, K: 4.0;Ge: 2.0;As: 4.0
mp-8931,0.5854, Rb: 4.0;Sn: 2.0;As: 4.0
mp-8932,0.7203, Cs: 4.0;Si: 2.0;P: 4.0
mp-8934,0.2116, Cs: 4.0;Sn: 2.0;As: 4.0
mp-8936,0, Sn: 2.0;Se: 2.0
mp-8943,0.0323, Pt: 2.0;F: 8.0
mp-8945,0, Y: 2.0;Sn: 2.0;F: 14.0
mp-8946,0.1964, Tl: 6.0;B: 6.0;S: 12.0
mp-8947,0, Sr: 4.0;B: 8.0;S: 16.0
mp-8956,0, Ho: 8.0;S: 12.0
mp-8957,0, Na: 10.0;Ta: 2.0;O: 10.0
mp-8959,0.1127, Cs: 2.0;K: 4.0;Pd: 2.0;F: 10.0
mp-8960,0, Ba: 6.0;Na: 2.0;Nb: 2.0;O: 12.0
mp-8961,0, Ba: 6.0;Na: 2.0;Ta: 2.0;O: 12.0
mp-8962,1.1827, Rb: 2.0;Hg: 1.0;F: 4.0
mp-8963,1.0966, Cs: 2.0;Hg: 1.0;F: 4.0
mp-8965,0.1473, K: 4.0;Sn: 4.0;S: 10.0
mp-8966,0.1517, K: 4.0;Sn: 4.0;Se: 10.0
mp-8972,0.1775, K: 4.0;Ta: 2.0;Cu: 2.0;Se: 8.0
mp-8974,0, Ba: 3.0;Dy: 4.0;O: 9.0
mp-8975,0.0769, Hg: 12.0;As: 8.0;O: 32.0
mp-8976,0.4182, Cu: 2.0;W: 1.0;S: 4.0
mp-8977,0.1873, Ca: 8.0;P: 4.0;N: 12.0
mp-8978,0.0102, Cs: 2.0;Nb: 2.0;N: 4.0
mp-8979,0.1722, Ta: 2.0;In: 2.0;O: 8.0
mp-8989,0.0545, Na: 4.0;P: 4.0;Pd: 2.0;O: 14.0
mp-8993,0.0716, Sm: 8.0;S: 8.0;O: 4.0
mp-9003,0.2375, K: 4.0;Nb: 2.0;Cu: 2.0;Se: 8.0
mp-9007,0.7686, Na: 12.0;P: 8.0;W: 2.0
mp-9008,0, Rb: 2.0;Te: 2.0;Au: 2.0
mp-9010,0.1305, Rb: 2.0;Au: 2.0;S: 2.0
mp-9018,0.0122, Li: 4.0;Cd: 4.0;P: 4.0;O: 16.0
mp-9028,0, Pr: 6.0;B: 6.0;N: 12.0
mp-9029,0.7571, Ca: 6.0;V: 2.0;N: 6.0
mp-9035,1.4132, Na: 1.0;Lu: 1.0;S: 2.0
mp-9036,0.7809, K: 1.0;Sm: 1.0;Te: 2.0
mp-9037,0.9801, Cs: 2.0;Pr: 2.0;S: 4.0
mp-9047,0.3568, Rb: 4.0;B: 4.0;S: 12.0
mp-905,0, La: 6.0;F: 18.0
mp-9055,0, Li: 2.0;Al: 2.0;Pd: 2.0;F: 12.0
mp-9062,0.7736, Rb: 6.0;S: 6.0
mp-9063,1.2029, Rb: 6.0;Se: 6.0
mp-9064,1.2836, Rb: 6.0;Te: 6.0
mp-9066,0.0781, Na: 2.0;Li: 4.0;As: 2.0;O: 8.0
mp-9068,0.7523, K: 4.0;Na: 2.0;Al: 2.0;P: 4.0
mp-9069,0.8944, K: 4.0;Na: 2.0;Al: 2.0;As: 4.0
mp-9071,0, Na: 16.0;Ti: 2.0;As: 8.0
mp-9076,1.3521, Na: 1.0;Tm: 1.0;S: 2.0
mp-9080,0.9409, Cs: 1.0;Pr: 1.0;S: 2.0
mp-9081,0.9127, Cs: 1.0;Nd: 1.0;S: 2.0
mp-9082,0.8519, Cs: 1.0;Sm: 1.0;S: 2.0
mp-9085,0.7597, Cs: 1.0;Tb: 1.0;S: 2.0
mp-9086,0.7336, Cs: 1.0;Dy: 1.0;S: 2.0
mp-9089,0.768, Cs: 1.0;Tm: 1.0;S: 2.0
mp-909,0.1578, As: 8.0;Se: 12.0
mp-9092,0, Er: 8.0;S: 12.0
mp-9107,0, Na: 2.0;Zr: 2.0;Cu: 2.0;S: 6.0
mp-9113,0, Cs: 4.0;Be: 4.0;As: 4.0;O: 16.0
mp-9124,0, Li: 1.0;Zn: 1.0;As: 1.0
mp-9125,0.3002, Ca: 1.0;Sb: 2.0;O: 6.0
mp-9126,0.31, Sr: 1.0;Sb: 2.0;O: 6.0
mp-9127,0.1706, Ba: 1.0;Sb: 2.0;O: 6.0
mp-913,0.042, Cd: 8.0;P: 16.0
mp-9143,0, Li: 1.0;P: 1.0;F: 6.0
mp-9144,0, Li: 1.0;As: 1.0;F: 6.0
mp-9145,0.0294, Rb: 4.0;Sn: 2.0;Se: 6.0
mp-9157,0.179, K: 6.0;Al: 2.0;O: 6.0
mp-9173,0.134, Ti: 4.0;O: 8.0
mp-9178,0.2192, Cd: 2.0;Se: 4.0;O: 10.0
mp-9179,0.2667, Ba: 3.0;Zr: 2.0;S: 7.0
mp-9186,0.1432, Cd: 4.0;Se: 4.0;O: 12.0
mp-9191,0.236, Na: 12.0;Sb: 4.0;Te: 12.0
mp-9194,0, Sm: 2.0;Cu: 2.0;Se: 2.0;O: 2.0
mp-9195,0, Ba: 2.0;Cu: 2.0;Se: 2.0;F: 2.0
mp-9198,1.0393, Fe: 1.0;Si: 4.0;P: 4.0
mp-9200,2.8928, K: 3.0;Au: 1.0;O: 1.0
mp-9203,0.4634, Al: 6.0;Cd: 4.0;S: 1.0;O: 12.0
mp-9205,1.5519, K: 2.0;Se: 2.0;O: 4.0;F: 2.0
mp-9209,0.0117, In: 8.0;S: 12.0;O: 48.0
mp-9212,0.0378, Na: 4.0;Al: 4.0;O: 8.0
mp-9216,0, Ca: 12.0;Tl: 8.0;O: 24.0
mp-9228,0.0526, Hg: 4.0;Se: 4.0;O: 12.0
mp-9230,0.0525, K: 2.0;Al: 2.0;As: 4.0;O: 14.0
mp-9239,0.0193, Na: 2.0;La: 2.0;Mg: 2.0;Te: 2.0;O: 12.0
mp-924129,1.5114, Zr: 1.0;Ni: 1.0;Sn: 1.0
mp-9248,0.0611, Cu: 4.0;Si: 2.0;S: 6.0
mp-9250,0.0375, Rb: 2.0;Li: 2.0;Se: 2.0
mp-9252,0.0239, Hg: 3.0;S: 3.0
mp-9254,0.8638, Al: 2.0;Te: 5.0
mp-9258,0, Si: 4.0;O: 8.0
mp-9259,0, Ba: 2.0;Mg: 1.0;B: 2.0;O: 6.0
mp-9262,0, Cs: 2.0;Pt: 1.0;F: 6.0
mp-9263,0.8806, K: 1.0;Er: 1.0;Te: 2.0
mp-9268,1.1712, K: 6.0;Se: 6.0
mp-927,0, Cu: 4.0;P: 8.0
mp-9270,0.2725, Sb: 4.0;Ir: 4.0;S: 4.0
mp-9272,0, Tl: 2.0;Pt: 4.0;S: 6.0
mp-9273,0.1931, K: 3.0;Sb: 2.0;Au: 3.0
mp-9274,0.6469, Rb: 3.0;Sb: 2.0;Au: 3.0
mp-9275,0.3789, Th: 4.0;Ta: 12.0;O: 38.0
mp-9295,0.213, Ta: 1.0;Cu: 3.0;Te: 4.0
mp-9297,0.1596, Ba: 2.0;Au: 4.0;O: 8.0
mp-9298,0.2039, Sr: 2.0;Au: 4.0;O: 8.0
mp-9304,0, Dy: 2.0;Cu: 2.0;Se: 2.0;O: 2.0
mp-9306,1.2249, Sr: 2.0;Zn: 1.0;N: 2.0
mp-9307,0.1501, Ba: 2.0;Zn: 1.0;N: 2.0
mp-9308,0, Li: 16.0;Zr: 4.0;F: 32.0
mp-9309,0.2263, Cs: 2.0;Ta: 2.0;B: 4.0;O: 12.0
mp-9317,0, K: 2.0;Zr: 2.0;Cu: 2.0;S: 6.0
mp-9321,0.1084, Ba: 2.0;Hf: 1.0;S: 4.0
mp-9322,0.1539, Rb: 4.0;Sn: 4.0;Se: 10.0
mp-9323,0, Tb: 8.0;S: 12.0
mp-9330,0.285, Cd: 2.0;P: 2.0;S: 6.0
mp-9349,0, K: 1.0;Rb: 2.0;Sc: 1.0;F: 6.0
mp-935811,0.5077, K: 1.0;Nb: 1.0;O: 3.0
mp-9359,0.068, Zn: 2.0;Si: 2.0;Ag: 4.0;O: 8.0
mp-9361,0.8279, Rb: 1.0;La: 1.0;S: 2.0
mp-9362,0.9711, Rb: 1.0;Pr: 1.0;S: 2.0
mp-9363,0.9919, Rb: 1.0;Nd: 1.0;S: 2.0
mp-9365,1.0835, Rb: 1.0;Tb: 1.0;S: 2.0
mp-9366,1.0109, Rb: 1.0;Ho: 1.0;S: 2.0
mp-9367,0.9675, Rb: 1.0;Er: 1.0;S: 2.0
mp-9368,0.9265, Rb: 1.0;Tm: 1.0;S: 2.0
mp-9370,0.8461, Rb: 1.0;Lu: 1.0;S: 2.0
mp-938,0, Ge: 1.0;Te: 1.0
mp-9380,0.0163, Sr: 3.0;Ge: 12.0;O: 27.0
mp-9384,0.4552, Cs: 1.0;Au: 3.0;S: 2.0
mp-9385,0.374, Rb: 1.0;Au: 3.0;Se: 2.0
mp-9386,0.3515, Cs: 1.0;Au: 3.0;Se: 2.0
mp-9392,0.0042, Sr: 4.0;Al: 6.0;Te: 1.0;O: 12.0
mp-9396,0.0159, Hf: 2.0;Tl: 2.0;Cu: 2.0;S: 6.0
mp-9405,0.4893, K: 6.0;Se: 2.0;O: 8.0;F: 2.0
mp-9406,1.7224, Li: 2.0;La: 2.0;Ti: 3.0;O: 10.0
mp-9413,0, Ca: 2.0;Ti: 1.0;Si: 1.0;O: 6.0
mp-9425,0, Sr: 4.0;Ga: 2.0;Cu: 2.0;S: 2.0;O: 6.0
mp-942702,1.6978, Li: 2.0;Mn: 2.0;S: 2.0;O: 8.0;F: 2.0
mp-943466,0, Li: 8.0;Co: 4.0;P: 4.0;H: 4.0;O: 20.0
mp-9437,2.044, Nb: 1.0;Fe: 1.0;Sb: 1.0
mp-944271,0.0186, K: 8.0;Fe: 8.0;S: 12.0;O: 48.0
mp-9453,0, Sr: 2.0;Zn: 1.0;Cu: 2.0;S: 2.0;O: 2.0
mp-9462,0.5261, Cs: 4.0;Te: 4.0;Se: 12.0
mp-947,0, Au: 4.0;S: 2.0
mp-9475,0.0337, K: 4.0;N: 4.0;O: 12.0
mp-9479,0, Mg: 1.0;Al: 2.0;Se: 4.0
mp-9480,0, K: 2.0;Al: 2.0;Si: 2.0;O: 8.0
mp-9481,0.198, Tc: 4.0;S: 8.0
mp-9489,0.0429, Na: 2.0;Sm: 2.0;Ti: 2.0;O: 8.0
mp-9490,0.5745, K: 1.0;Ag: 2.0;Sb: 1.0;S: 4.0
mp-949028,0.7685, Sn: 46.0
mp-9499,0, Sm: 2.0;C: 1.0;N: 2.0;O: 2.0
mp-950214,0, Cd: 16.0;Te: 8.0;Cl: 16.0;O: 24.0
mp-9503,0.4564, Ba: 2.0;Dy: 2.0;Cu: 2.0;Te: 6.0
mp-9509,0, K: 4.0;P: 2.0;Au: 2.0;S: 8.0
mp-950995,0, Li: 12.0;P: 2.0;S: 10.0;I: 2.0
mp-9510,0.097, Tl: 4.0;P: 2.0;Au: 2.0;S: 8.0
mp-9511,0, K: 4.0;As: 2.0;Au: 2.0;S: 8.0
mp-9516,0, Al: 4.0;Si: 2.0;O: 10.0
mp-9517,0, Sr: 2.0;Ti: 2.0;N: 4.0
mp-9518,0, Nd: 2.0;Zn: 2.0;P: 2.0;O: 2.0
mp-9535,0.4715, Al: 6.0;Cd: 4.0;Te: 1.0;O: 12.0
mp-9538,0, Ag: 6.0;As: 2.0;S: 8.0
mp-9548,1.2112, Ge: 6.0;As: 6.0
mp-9562,0.3093, Li: 2.0;Be: 2.0;As: 2.0
mp-9564,0.2896, Ca: 1.0;Mg: 2.0;As: 2.0
mp-9565,0.5885, Ca: 1.0;Mg: 2.0;Sb: 2.0
mp-9566,0.5263, Sr: 1.0;Mg: 2.0;Sb: 2.0
mp-9567,0.5897, Ba: 1.0;Mg: 2.0;Sb: 2.0
mp-9569,0.0698, Ca: 1.0;Zn: 2.0;P: 2.0
mp-9570,0, Ca: 1.0;Cd: 2.0;P: 2.0
mp-9573,0, Na: 2.0;Be: 2.0;As: 2.0
mp-9574,0.5305, Na: 2.0;Be: 2.0;Sb: 2.0
mp-9575,0.3601, Li: 2.0;Be: 2.0;Sb: 2.0
mp-9576,0.6084, K: 4.0;Sb: 4.0;Se: 8.0
mp-9579,2.155, Al: 2.0;Tl: 2.0;Se: 4.0
mp-9580,1.7692, Tl: 2.0;Ga: 2.0;Se: 4.0
mp-9582,0.168, Yb: 1.0;Zn: 2.0;P: 2.0
mp-9588,0.2653, Li: 8.0;P: 8.0
mp-9595,0.3615, Nb: 2.0;In: 2.0;O: 8.0
mp-9607,0.1063, Li: 8.0;U: 4.0;O: 16.0
mp-9610,0, Li: 2.0;C: 1.0;N: 2.0
mp-961646,0, Ti: 1.0;Te: 1.0;Os: 1.0
mp-961648,0.7762, K: 1.0;Ba: 1.0;P: 1.0
mp-961649,0.7491, Zr: 1.0;Fe: 1.0;Te: 1.0
mp-961657,0.5904, Y: 1.0;Ni: 1.0;P: 1.0
mp-961660,0.3212, Ti: 1.0;Fe: 1.0;Se: 1.0
mp-961663,0, Sr: 1.0;Te: 1.0;Pd: 1.0
mp-961673,1.2137, Ti: 1.0;Fe: 1.0;Te: 1.0
mp-961675,0.8018, Sc: 1.0;Ni: 1.0;P: 1.0
mp-961678,0.4486, Sc: 1.0;Co: 1.0;Te: 1.0
mp-961685,0.0589, Na: 1.0;Ca: 1.0;As: 1.0
mp-961693,1.3079, Zr: 1.0;In: 1.0;Au: 1.0
mp-961695,0.2376, La: 1.0;Co: 1.0;Te: 1.0
mp-961706,1.0689, Ti: 1.0;Si: 1.0;Pt: 1.0
mp-961711,1.4905, Zr: 1.0;Si: 1.0;Pt: 1.0
mp-961712,0, Ta: 1.0;Tl: 1.0;Pt: 1.0
mp-961713,1.3278, Zr: 1.0;Sn: 1.0;Pt: 1.0
mp-961774,0.919, Ba: 1.0;Na: 1.0;Sb: 1.0
mp-9619,0, Th: 1.0;Fe: 4.0;P: 12.0
mp-962057,0, Sr: 1.0;Ca: 1.0;Si: 1.0
mp-962058,0, Y: 1.0;Se: 1.0;Cl: 1.0
mp-962066,0.0224, Na: 1.0;Li: 1.0;Te: 1.0
mp-962072,0.6715, K: 1.0;Y: 1.0;Sn: 1.0
mp-9622,0.1358, Tl: 16.0;Sn: 4.0;S: 12.0
mp-9625,0, Li: 4.0;Mg: 4.0;P: 4.0;O: 16.0
mp-9628,0, K: 4.0;Cd: 4.0;F: 12.0
mp-963,0, Zr: 4.0;O: 8.0
mp-9631,0.9483, Al: 2.0;Ag: 2.0;O: 4.0
mp-9634,0.9005, Na: 6.0;Ag: 2.0;S: 4.0
mp-9636,0, Cs: 1.0;Sb: 1.0;F: 6.0
mp-9650,0.0306, Mg: 2.0;Ta: 4.0;O: 12.0
mp-9655,0.0361, Na: 8.0;Sn: 2.0;O: 8.0
mp-9656,0.3624, Ba: 2.0;Y: 4.0;Pd: 2.0;O: 10.0
mp-9657,0.1802, Li: 2.0;As: 2.0;O: 6.0
mp-9664,0.3776, K: 6.0;B: 2.0;P: 4.0
mp-9665,0.382, K: 6.0;B: 2.0;As: 4.0
mp-9666,0, K: 4.0;Na: 2.0;Ga: 2.0;P: 4.0
mp-9668,0, Ba: 6.0;Ti: 2.0;S: 10.0
mp-966800,0, In: 2.0;P: 2.0
mp-9672,0.2238, K: 4.0;Ni: 2.0;P: 4.0
mp-9675,0.0732, Cs: 6.0;B: 2.0;P: 4.0
mp-9676,0, K: 4.0;Na: 2.0;Ga: 2.0;As: 4.0
mp-9682,0.1086, Na: 12.0;Al: 4.0;Se: 12.0
mp-9687,0, K: 4.0;P: 2.0;Au: 2.0
mp-9692,0.1492, K: 4.0;Ge: 2.0;Se: 6.0
mp-9693,0, K: 4.0;Sn: 2.0;Se: 6.0
mp-9702,0.2278, Sr: 6.0;B: 2.0;P: 2.0;O: 6.0
mp-9703,0.024, K: 8.0;Li: 4.0;Ga: 4.0;As: 8.0
mp-9705,0.9357, Ba: 4.0;Na: 1.0;B: 3.0;N: 6.0
mp-971,0.4166, K: 2.0;O: 1.0
mp-9710,0.0227, Sr: 4.0;Si: 10.0;N: 16.0
mp-9711,0, Ba: 4.0;Si: 10.0;N: 16.0
mp-9712,0.4087, Ba: 6.0;B: 2.0;P: 2.0;O: 6.0
mp-971661,0.4927, Si: 23.0
mp-971662,0.2155, Si: 46.0
mp-971673,0.1655, Bi: 4.0;S: 8.0
mp-971678,0.06, Na: 6.0;Ni: 4.0;Sb: 2.0;O: 12.0
mp-971694,0.5186, Ge: 12.0;N: 8.0
mp-971707,0.4604, Tm: 2.0;Mg: 2.0;O: 5.0
mp-971712,0, Zn: 1.0;Cd: 1.0;S: 2.0
mp-9718,0.3565, Rb: 6.0;B: 2.0;As: 4.0
mp-971837,0, Zn: 2.0;Cd: 2.0;Te: 4.0
mp-9719,0.0394, Na: 8.0;Li: 4.0;Al: 4.0;P: 8.0
mp-9720,0.3232, Rb: 6.0;B: 2.0;P: 4.0
mp-972032,0.3766, Tl: 2.0;I: 6.0;O: 18.0
mp-972112,0, Sr: 4.0;Mg: 2.0;U: 2.0;O: 12.0
mp-972117,0.1627, Sr: 4.0;Te: 4.0;O: 12.0
mp-972199,0.8369, Cs: 2.0;Tb: 2.0;S: 4.0
mp-9722,0, Na: 8.0;Li: 4.0;Ga: 4.0;As: 8.0
mp-972216,0.108, Sr: 4.0;Sm: 2.0;Sb: 2.0;O: 12.0
mp-972256,0, Xe: 1.0
mp-9723,1.0645, Sr: 4.0;Li: 1.0;B: 3.0;N: 6.0
mp-972384,0, V: 4.0;Se: 4.0;O: 22.0
mp-972387,0.1017, Sr: 4.0;Mg: 2.0;Ge: 4.0;O: 14.0
mp-972439,0.4279, Zn: 6.0;P: 4.0;O: 16.0
mp-972448,0, Sm: 4.0;B: 4.0;S: 12.0
mp-9726,0, Sr: 4.0;Be: 4.0;F: 16.0
mp-972600,0, U: 2.0;Cd: 2.0;Pb: 4.0;O: 12.0
mp-972808,0, Si: 4.0;O: 8.0
mp-972831,0.0978, Si: 2.0;Ge: 2.0;N: 4.0;O: 2.0
mp-972965,0, Gd: 1.0;F: 3.0
mp-9731,0.1601, Rb: 2.0;Au: 2.0;Se: 2.0
mp-973185,0.9854, Sc: 1.0;Ag: 1.0;O: 2.0
mp-9732,0, Ba: 3.0;Na: 3.0;P: 3.0
mp-973217,0.1927, Sb: 4.0;S: 4.0;I: 4.0
mp-973261,0, Mg: 4.0;Sn: 2.0;O: 8.0
mp-973391,0.8405, Li: 4.0;Si: 4.0;B: 24.0
mp-973441,0, La: 2.0;Er: 6.0;S: 12.0
mp-973585,0.3245, Lu: 2.0;I: 2.0;O: 2.0
mp-973793,0.6194, Li: 16.0;Se: 2.0;N: 4.0
mp-973966,0.7718, Li: 1.0;In: 1.0;I: 4.0;O: 12.0
mp-974,0, Tm: 8.0;S: 12.0
mp-9740,0.3655, Ba: 2.0;Dy: 4.0;Pd: 2.0;O: 10.0
mp-974035,0.1877, Pb: 6.0;I: 4.0;Cl: 8.0;O: 12.0
mp-974307,0.2346, Nd: 2.0;Cu: 2.0;Te: 2.0;O: 2.0
mp-974451,0, K: 4.0;Al: 4.0;O: 6.0;F: 4.0
mp-974482,0, K: 4.0;Hf: 5.0;O: 12.0
mp-974603,0, Hg: 2.0;F: 4.0
mp-974650,0.0654, Re: 4.0;S: 4.0;O: 26.0
mp-974724,0.0619, Re: 4.0;Cl: 4.0;O: 12.0
mp-974757,0, K: 4.0;Be: 4.0;H: 12.0
mp-9750,0, Sb: 2.0;P: 2.0;O: 10.0
mp-975031,0, Rb: 4.0;Be: 4.0;H: 12.0
mp-9751,0, Al: 4.0;Ge: 4.0;O: 14.0
mp-975103,0, Rb: 4.0;Mg: 4.0;P: 4.0;O: 16.0
mp-975115,0.2643, Rb: 2.0;Tc: 2.0;O: 8.0
mp-975275,0, Rb: 1.0;Na: 2.0;Sb: 1.0
mp-9753,0, Na: 4.0;Nb: 2.0;F: 12.0
mp-975336,0, K: 4.0;C: 4.0;S: 4.0;N: 4.0
mp-9754,0, Tl: 8.0;Cr: 12.0;O: 48.0
mp-975422,0, Rb: 2.0;F: 6.0
mp-9755,0, Hf: 2.0;Ge: 2.0;O: 8.0
mp-975505,0, Rb: 4.0;Co: 2.0;P: 8.0;H: 16.0;O: 32.0
mp-975577,0.0086, K: 6.0;La: 2.0;As: 4.0;O: 16.0
mp-9756,0, Th: 2.0;Ge: 2.0;O: 8.0
mp-975605,0.233, Pr: 6.0;Ir: 1.0;Cl: 11.0
mp-975622,0, Rb: 4.0;Al: 4.0;Si: 6.0;O: 20.0
mp-975666,0, Pr: 2.0;Br: 2.0;O: 2.0
mp-9757,0.4092, Ba: 2.0;Sm: 4.0;Pt: 2.0;O: 10.0
mp-9759,0.2665, Ba: 2.0;Pr: 4.0;Pd: 2.0;O: 10.0
mp-975924,0, Ge: 12.0;Ir: 8.0;Se: 12.0
mp-975958,0.0015, K: 2.0;Na: 2.0;Mo: 2.0;O: 4.0;F: 8.0
mp-9760,0.3541, Ba: 2.0;Tb: 4.0;Pd: 2.0;O: 10.0
mp-976118,0, Hg: 2.0;H: 12.0;I: 6.0;N: 2.0;O: 2.0
mp-976148,0, K: 2.0;Rb: 1.0;Sb: 1.0
mp-976280,0, Li: 2.0;Br: 2.0
mp-9763,0.4371, K: 4.0;Nb: 2.0;Cu: 2.0;S: 8.0
mp-976313,0, K: 6.0;V: 2.0;S: 4.0;O: 20.0
mp-976349,0, Lu: 4.0;H: 8.0;Cl: 4.0;O: 8.0
mp-9764,0.2659, Rb: 4.0;Nb: 2.0;Ag: 2.0;Se: 8.0
mp-976447,0, Na: 1.0;Cr: 1.0;H: 8.0;N: 2.0;F: 6.0
mp-9765,0.3704, Nd: 4.0;Pt: 4.0;O: 14.0
mp-976587,0.2926, K: 2.0;P: 4.0;Au: 2.0;S: 14.0
mp-976707,0, H: 8.0;C: 2.0;N: 4.0;O: 2.0
mp-976713,0, Ho: 2.0;H: 4.0;Cl: 2.0;O: 4.0
mp-9770,0, Ag: 32.0;Ge: 4.0;S: 24.0
mp-977014,0, H: 5.0;Pb: 1.0;C: 1.0;I: 3.0;N: 2.0
mp-977351,0.4261, Ac: 4.0;S: 6.0
mp-977360,0, Ac: 1.0;F: 3.0
mp-977368,0.2439, K: 2.0;Dy: 4.0;Cu: 4.0;Se: 9.0
mp-977371,0, P: 2.0;W: 8.0;Cl: 22.0
mp-977375,0.007, Ho: 2.0;Br: 6.0
mp-9774,0, Ba: 4.0;Sb: 2.0;O: 1.0
mp-977414,0, Zn: 2.0;Cu: 4.0;Si: 2.0;S: 8.0
mp-977455,0, Pa: 1.0;Ag: 1.0;O: 3.0
mp-9775,0, Na: 3.0;Sr: 3.0;As: 3.0
mp-9778,0.1808, K: 4.0;Ag: 2.0;P: 2.0
mp-978093,0.354, Ho: 4.0;S: 6.0
mp-9781,0, K: 6.0;Sb: 2.0;S: 8.0
mp-978114,0.3418, Sn: 10.0;O: 12.0
mp-978275,0.5431, Mg: 4.0;B: 28.0
mp-9784,0, Ba: 3.0;B: 3.0;As: 3.0;O: 15.0
mp-978489,1.8486, Si: 1.0;Pb: 1.0;O: 3.0
mp-978493,2.6986, Si: 1.0;Sn: 1.0;O: 3.0
mp-9785,0.3777, Ba: 2.0;Ho: 4.0;Pd: 2.0;O: 10.0
mp-978504,0.4833, Sm: 1.0;Ga: 1.0;O: 3.0
mp-978534,0, Si: 2.0;Ge: 2.0
mp-978553,0.1456, Si: 8.0;As: 16.0
mp-9788,0, Sr: 4.0;P: 4.0;S: 12.0
mp-978840,0, Sr: 12.0;Li: 24.0;Si: 24.0;N: 48.0
mp-978844,0, Sr: 1.0;Ca: 3.0;O: 4.0
