mp-id, label, stoichiometry
mp-756392,0, Li: 2.0;Cu: 2.0;Si: 4.0;O: 10.0
mp-756400,0, Nd: 2.0;Bi: 2.0;O: 8.0
mp-756401,0, Ta: 2.0;As: 2.0;O: 8.0
mp-756406,1, Li: 4.0;Zr: 4.0;O: 10.0
mp-756408,1, Li: 12.0;Mn: 4.0;O: 12.0
mp-756409,0, Li: 8.0;Ti: 12.0;Ni: 4.0;O: 32.0
mp-756411,1, Li: 24.0;Ni: 4.0;O: 16.0
mp-756413,0, V: 2.0;Co: 2.0;O: 8.0
mp-756420,0, Cr: 4.0;P: 2.0;O: 10.0
mp-756421,0, Li: 4.0;Fe: 4.0;B: 4.0;O: 12.0
mp-756427,1, Li: 10.0;Sb: 2.0;S: 8.0
mp-756430,1, Li: 4.0;Fe: 4.0;Si: 4.0;O: 16.0
mp-756432,1, Li: 2.0;Ti: 1.0;Te: 3.0;O: 12.0
mp-756435,1, Sr: 3.0;Nb: 4.0;O: 13.0
mp-756437,1, Sr: 2.0;La: 2.0;Br: 10.0
mp-756439,0, Sr: 2.0;La: 2.0;Br: 10.0
mp-756440,0, Er: 4.0;Pt: 4.0;O: 14.0
mp-756443,0, Er: 4.0;Ti: 2.0;O: 10.0
mp-756444,1, Ca: 2.0;Ti: 6.0;N: 2.0;O: 11.0
mp-756448,1, La: 4.0;Mg: 4.0;I: 20.0
mp-756449,0, Li: 16.0;Y: 12.0;Fe: 4.0;O: 32.0
mp-756450,0, Cr: 4.0;P: 4.0;O: 20.0
mp-756451,0, Ca: 4.0;Pb: 4.0;I: 16.0
mp-756452,1, Sm: 4.0;Dy: 4.0;O: 12.0
mp-756457,0, Er: 2.0;Nb: 2.0;O: 8.0
mp-756458,1, Er: 4.0;Al: 4.0;O: 12.0
mp-756459,1, Cs: 12.0;Tm: 4.0;O: 12.0
mp-756460,0, Ga: 8.0;Hg: 4.0;O: 16.0
mp-756466,0, Nb: 1.0;Co: 3.0;P: 4.0;O: 16.0
mp-756468,0, Ca: 2.0;Y: 4.0;O: 8.0
mp-756469,1, Dy: 4.0;Lu: 4.0;O: 12.0
mp-756473,0, W: 2.0;S: 2.0;Cl: 8.0
mp-756478,0, W: 4.0;O: 12.0
mp-756479,0, Lu: 6.0;W: 1.0;O: 12.0
mp-756487,1, Zr: 4.0;Cr: 4.0;O: 16.0
mp-756493,0, Li: 4.0;Cr: 4.0;Sn: 2.0;O: 12.0
mp-756495,0, Li: 12.0;Cu: 4.0;O: 8.0
mp-756496,0, La: 16.0;Mn: 4.0;O: 32.0
mp-756500,1, Sr: 4.0;Ca: 2.0;I: 12.0
mp-756501,0, Co: 2.0;Te: 2.0;O: 8.0
mp-756502,1, Li: 1.0;V: 1.0;Te: 3.0;O: 12.0
mp-756503,0, Li: 16.0;Fe: 4.0;B: 8.0;O: 24.0
mp-756504,1, Li: 1.0;Mn: 3.0;Cr: 1.0;O: 8.0
mp-756505,1, Cs: 6.0;Sc: 2.0;O: 6.0
mp-756509,1, Ba: 2.0;La: 2.0;I: 10.0
mp-756510,0, K: 8.0;Ti: 2.0;O: 8.0
mp-756514,0, Li: 16.0;Y: 12.0;Cr: 4.0;O: 32.0
mp-756520,0, Li: 4.0;Al: 2.0;Co: 2.0;O: 8.0
mp-756524,0, Li: 8.0;Nb: 2.0;Cr: 10.0;O: 24.0
mp-756527,1, Li: 4.0;Fe: 4.0;O: 8.0
mp-756528,1, Li: 4.0;Fe: 3.0;W: 1.0;O: 8.0
mp-756529,1, Li: 2.0;Mn: 2.0;P: 2.0;C: 2.0;O: 14.0
mp-756530,0, Li: 12.0;Cr: 4.0;B: 8.0;O: 24.0
mp-756536,0, Li: 4.0;Ti: 6.0;Mn: 2.0;O: 16.0
mp-756544,1, Li: 4.0;La: 4.0;O: 8.0
mp-756545,1, Er: 4.0;Zr: 4.0;O: 14.0
mp-756549,0, Fe: 4.0;As: 8.0;O: 16.0
mp-756550,0, Tm: 4.0;As: 4.0;O: 16.0
mp-756551,1, Li: 4.0;V: 4.0;O: 8.0;F: 8.0
mp-756560,0, Li: 4.0;Ti: 6.0;O: 14.0
mp-756564,1, Ba: 2.0;Y: 2.0;Cl: 10.0
mp-756565,1, Li: 2.0;Ti: 7.0;O: 15.0
mp-756567,0, Li: 4.0;Ti: 2.0;Fe: 4.0;O: 10.0
mp-756570,0, Rb: 8.0;Sn: 2.0;O: 6.0
mp-756572,0, Li: 1.0;V: 1.0;Te: 2.0;W: 1.0;O: 12.0
mp-756574,0, Li: 12.0;Al: 8.0;V: 4.0;O: 24.0
mp-756578,0, La: 2.0;Mg: 2.0;I: 10.0
mp-756579,0, Li: 4.0;Al: 2.0;Co: 2.0;O: 8.0
mp-756580,0, Sr: 2.0;Lu: 4.0;O: 8.0
mp-756581,0, Li: 2.0;Nd: 2.0;Ti: 4.0;O: 12.0
mp-756582,0, Li: 8.0;Co: 4.0;Ge: 4.0;O: 16.0
mp-756584,0, Na: 12.0;Cr: 4.0;B: 4.0;P: 4.0;O: 28.0
mp-756585,1, Sr: 6.0;W: 4.0;O: 18.0
mp-756587,1, Ti: 8.0;O: 16.0
mp-756589,0, Ti: 2.0;Mn: 6.0;O: 16.0
mp-756591,0, Sm: 6.0;Nb: 2.0;O: 14.0
mp-756593,0, Ta: 3.0;O: 5.0;F: 5.0
mp-756599,1, La: 8.0;Zn: 4.0;O: 16.0
mp-7566,0, In: 2.0;P: 2.0;O: 8.0
mp-756603,1, Li: 4.0;Al: 2.0;Ni: 2.0;O: 8.0
mp-756604,0, Li: 8.0;Fe: 4.0;P: 8.0;O: 28.0
mp-756605,0, Nb: 2.0;V: 2.0;O: 8.0
mp-756613,0, Li: 1.0;Nb: 1.0;Te: 2.0;W: 1.0;O: 12.0
mp-756615,1, Li: 6.0;Cr: 6.0;Ni: 2.0;O: 16.0
mp-756620,0, Li: 4.0;Ni: 4.0;B: 4.0;O: 12.0
mp-756622,1, Li: 1.0;Y: 3.0;W: 1.0;O: 8.0
mp-756624,0, Ba: 8.0;Sr: 4.0;I: 24.0
mp-756629,0, Li: 5.0;Mn: 1.0;F: 8.0
mp-756630,1, Dy: 4.0;Al: 4.0;O: 12.0
mp-756632,1, Nb: 6.0;O: 12.0;F: 6.0
mp-756633,0, Li: 12.0;Bi: 4.0;O: 12.0
mp-756637,1, Ba: 9.0;Ge: 3.0;O: 15.0
mp-756638,0, Nb: 2.0;Rh: 2.0;O: 8.0
mp-756639,0, Li: 6.0;Nb: 3.0;O: 3.0;F: 15.0
mp-756640,0, V: 2.0;F: 10.0
mp-756646,0, Sr: 2.0;Lu: 4.0;O: 8.0
mp-756648,1, Li: 4.0;Nd: 4.0;O: 8.0
mp-756651,1, Li: 6.0;Mn: 2.0;P: 2.0;C: 2.0;O: 14.0
mp-756652,0, Co: 4.0;P: 4.0;O: 16.0
mp-756654,1, Sb: 4.0;O: 4.0;F: 4.0
mp-756655,0, Ti: 8.0;O: 16.0
mp-756658,1, Li: 12.0;V: 4.0;P: 4.0;C: 4.0;O: 28.0
mp-756661,1, Te: 3.0;W: 1.0;O: 12.0
mp-756664,0, Li: 6.0;Fe: 6.0;B: 6.0;O: 18.0
mp-756665,0, Zr: 4.0;Co: 4.0;O: 12.0
mp-756666,0, Ba: 2.0;Ca: 2.0;I: 8.0
mp-756667,0, Li: 4.0;Ni: 4.0;P: 4.0;O: 16.0
mp-756672,0, Li: 16.0;Si: 16.0;Bi: 8.0;O: 52.0
mp-756675,1, Li: 5.0;Fe: 3.0;Sn: 2.0;O: 10.0
mp-756677,1, Li: 4.0;P: 10.0;W: 2.0;O: 30.0
mp-756683,0, Hf: 4.0;Bi: 4.0;O: 16.0
mp-756686,1, Al: 4.0;Ga: 4.0;O: 12.0
mp-756688,0, Li: 8.0;Mn: 4.0;O: 8.0;F: 4.0
mp-756702,0, Pr: 2.0;Br: 2.0;O: 2.0
mp-756703,1, Cd: 4.0;Se: 4.0;O: 16.0
mp-756704,0, Lu: 2.0;Ta: 6.0;O: 18.0
mp-756705,1, Y: 6.0;Al: 6.0;O: 18.0
mp-756706,1, Li: 4.0;Cr: 1.0;Co: 3.0;O: 8.0
mp-756707,0, Na: 12.0;V: 4.0;B: 4.0;P: 4.0;O: 28.0
mp-756718,0, Li: 8.0;Bi: 4.0;O: 10.0
mp-756721,1, Na: 2.0;Bi: 10.0;O: 16.0
mp-756725,0, Ba: 4.0;Ca: 2.0;I: 12.0
mp-756732,0, Rb: 6.0;Sn: 8.0;Au: 2.0
mp-756743,1, Li: 6.0;Cr: 2.0;Cl: 2.0;O: 8.0
mp-756744,0, Li: 6.0;Co: 6.0;B: 6.0;O: 18.0
mp-756745,1, Ba: 2.0;La: 2.0;I: 10.0
mp-756746,0, Rb: 8.0;Pb: 2.0;O: 8.0
mp-756750,0, Dy: 4.0;Ti: 2.0;O: 10.0
mp-756752,0, Li: 6.0;Mn: 6.0;B: 6.0;O: 18.0
mp-756753,0, Li: 3.0;La: 7.0;Fe: 2.0;O: 16.0
mp-756755,0, Li: 3.0;Nb: 3.0;Te: 1.0;O: 12.0
mp-756757,1, Li: 4.0;Mn: 8.0;O: 4.0;F: 12.0
mp-756758,1, Cu: 2.0;H: 8.0;I: 4.0;O: 16.0
mp-756759,1, Li: 7.0;Fe: 7.0;Si: 1.0;O: 16.0
mp-756762,1, Tb: 4.0;Tm: 4.0;O: 12.0
mp-756764,1, Li: 4.0;V: 2.0;Cr: 4.0;O: 12.0
mp-756765,0, Ni: 1.0;Sn: 3.0;P: 4.0;O: 16.0
mp-756773,0, Li: 2.0;Co: 4.0;O: 8.0
mp-756775,0, Li: 8.0;Cr: 2.0;Ga: 6.0;O: 16.0
mp-756785,0, Li: 6.0;V: 6.0;B: 6.0;O: 18.0
mp-756793,1, Li: 2.0;Nb: 4.0;Zn: 1.0;O: 12.0
mp-756798,0, Sr: 8.0;Ca: 4.0;I: 24.0
mp-756803,1, Li: 3.0;Fe: 4.0;Ni: 1.0;O: 8.0
mp-756810,0, Sr: 3.0;Ta: 4.0;O: 12.0;F: 2.0
mp-756811,0, Li: 8.0;Ti: 2.0;S: 8.0
mp-756812,1, Rb: 12.0;Er: 4.0;O: 12.0
mp-756818,0, Li: 6.0;Si: 6.0;Bi: 6.0;O: 24.0
mp-756825,1, Li: 5.0;Ti: 2.0;Fe: 5.0;O: 12.0
mp-756826,0, Li: 10.0;V: 6.0;Cr: 4.0;O: 20.0
mp-756830,0, Mg: 1.0;Cu: 2.0;Si: 4.0;O: 12.0
mp-756834,1, Ho: 4.0;Cr: 4.0;O: 12.0
mp-756840,0, Li: 4.0;Co: 4.0;B: 4.0;O: 12.0
mp-756841,0, Ba: 4.0;Li: 8.0;Ni: 4.0;O: 12.0
mp-756850,1, Lu: 6.0;Al: 6.0;O: 18.0
mp-756853,0, Li: 2.0;B: 2.0;Sb: 2.0;O: 6.0
mp-756854,0, Sr: 2.0;Li: 1.0;Nb: 3.0;O: 10.0
mp-756857,0, V: 4.0;Sn: 1.0;O: 12.0
mp-756858,0, Li: 2.0;V: 6.0;O: 16.0
mp-756864,0, Li: 4.0;Cr: 4.0;Sn: 4.0;O: 16.0
mp-756868,1, Rb: 6.0;Dy: 2.0;O: 6.0
mp-756871,1, Li: 4.0;Ni: 3.0;Te: 1.0;O: 8.0
mp-756873,0, Li: 4.0;Cr: 2.0;O: 8.0
mp-756876,1, K: 6.0;Ba: 2.0;P: 2.0;C: 2.0;O: 14.0
mp-756881,1, Li: 5.0;V: 2.0;Ni: 5.0;O: 12.0
mp-756894,0, Li: 4.0;V: 4.0;O: 8.0
mp-7569,1, K: 1.0;As: 1.0;F: 6.0
mp-756904,0, Li: 2.0;La: 8.0;Fe: 2.0;O: 16.0
mp-756908,0, Li: 12.0;Sb: 4.0;O: 12.0
mp-756912,0, Li: 4.0;Zn: 4.0;B: 4.0;O: 12.0
mp-756919,1, Mg: 6.0;As: 4.0;O: 16.0
mp-756920,0, Li: 2.0;Mg: 1.0;Ni: 3.0;O: 8.0
mp-756922,1, Ho: 4.0;S: 2.0;O: 4.0
mp-756930,1, Ba: 4.0;Ca: 4.0;O: 8.0
mp-756932,1, Ca: 6.0;W: 4.0;O: 18.0
mp-756935,0, Li: 12.0;Sb: 4.0;O: 12.0
mp-756940,1, Li: 1.0;Ti: 1.0;V: 3.0;O: 10.0
mp-756942,1, Ba: 12.0;Br: 8.0;O: 8.0
mp-756943,1, Li: 2.0;V: 2.0;Ni: 2.0;O: 8.0
mp-756945,0, Mn: 6.0;O: 4.0;F: 4.0
mp-756947,0, Al: 4.0;Co: 4.0;O: 12.0
mp-756951,0, Li: 2.0;Sb: 2.0;O: 6.0
mp-756967,0, Li: 4.0;Cr: 2.0;O: 8.0
mp-756970,1, Al: 4.0;Se: 6.0;O: 24.0
mp-756978,1, Ba: 12.0;Cl: 8.0;O: 8.0
mp-756979,1, Rb: 12.0;Cl: 4.0;O: 4.0
mp-756982,1, Li: 8.0;Cr: 8.0;P: 8.0;O: 32.0
mp-756985,0, Li: 8.0;V: 4.0;Sn: 4.0;P: 8.0;O: 32.0
mp-756993,0, Li: 4.0;Co: 2.0;P: 4.0;O: 14.0
mp-756994,1, Li: 7.0;Fe: 7.0;Si: 1.0;O: 16.0
mp-756996,1, Li: 2.0;V: 4.0;F: 14.0
mp-756998,1, Cd: 4.0;H: 8.0;S: 8.0;O: 32.0
mp-757,0, Li: 6.0;As: 2.0
mp-757013,1, Li: 8.0;Mn: 8.0;Si: 16.0;O: 48.0
mp-757018,1, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757019,1, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757027,0, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757031,1, Mg: 8.0;Ti: 4.0;O: 16.0
mp-757038,0, Li: 4.0;Si: 4.0;Bi: 4.0;O: 16.0
mp-757040,0, Li: 4.0;Cr: 4.0;P: 4.0;O: 16.0
mp-757042,0, Li: 4.0;Sn: 4.0;P: 4.0;O: 16.0
mp-757046,0, Li: 12.0;Mn: 4.0;B: 4.0;P: 4.0;O: 28.0
mp-757054,0, Li: 4.0;Cr: 4.0;P: 4.0;O: 20.0
mp-757056,0, Te: 1.0;W: 1.0;O: 6.0
mp-757069,1, Li: 3.0;V: 1.0;Fe: 3.0;O: 8.0
mp-757070,1, Ba: 1.0;Ca: 1.0;I: 4.0
mp-757076,0, Sn: 4.0;P: 8.0;O: 28.0
mp-757082,0, Li: 4.0;Si: 12.0;Bi: 4.0;O: 32.0
mp-757084,0, Rb: 12.0;Sb: 4.0;O: 12.0
mp-757086,1, Li: 4.0;Ti: 2.0;Cr: 4.0;O: 12.0
mp-757089,0, Li: 4.0;I: 4.0;O: 16.0
mp-757094,0, La: 4.0;Hf: 2.0;O: 10.0
mp-757097,1, Li: 8.0;Fe: 8.0;P: 8.0;O: 32.0
mp-757100,0, Li: 1.0;Co: 1.0;S: 2.0
mp-757106,0, Li: 8.0;Sn: 8.0;P: 8.0;O: 32.0
mp-757107,0, Li: 4.0;Fe: 4.0;Si: 4.0;O: 14.0
mp-757111,0, Sb: 4.0;O: 4.0;F: 12.0
mp-757113,0, Li: 4.0;Si: 6.0;Ni: 2.0;O: 16.0
mp-757115,1, K: 2.0;Sb: 10.0;O: 26.0
mp-757116,1, Rb: 6.0;Er: 2.0;O: 6.0
mp-757121,0, Li: 6.0;V: 4.0;Fe: 2.0;O: 12.0
mp-757123,1, Li: 4.0;V: 4.0;Si: 4.0;O: 16.0
mp-757124,0, Li: 4.0;V: 4.0;O: 10.0;F: 4.0
mp-757125,0, Li: 5.0;Nb: 2.0;Co: 3.0;O: 10.0
mp-757127,0, Li: 2.0;Si: 6.0;Bi: 2.0;O: 16.0
mp-757129,1, Li: 4.0;Fe: 2.0;C: 4.0;O: 12.0
mp-757131,0, Sn: 2.0;P: 8.0;O: 24.0
mp-757138,1, Li: 8.0;Sn: 4.0;P: 16.0;O: 48.0
mp-757140,0, K: 3.0;Mn: 1.0;Cr: 1.0;O: 8.0
mp-757145,1, Sm: 4.0;H: 8.0;Cl: 4.0;O: 8.0
mp-757150,0, Li: 10.0;Bi: 2.0;S: 8.0
mp-757151,0, Li: 2.0;V: 1.0;F: 7.0
mp-757156,0, Sn: 2.0;P: 8.0;O: 24.0
mp-757158,0, Li: 4.0;Ta: 12.0;O: 32.0
mp-757159,0, Li: 4.0;Si: 4.0;Bi: 4.0;O: 16.0
mp-757163,0, Li: 1.0;V: 1.0;F: 6.0
mp-757167,0, Li: 12.0;Si: 6.0;Ni: 6.0;O: 24.0
mp-757168,1, Li: 2.0;P: 8.0;W: 2.0;O: 26.0
mp-757169,0, Li: 4.0;Mn: 2.0;Si: 4.0;O: 12.0
mp-757170,0, Li: 8.0;Mn: 6.0;Sn: 2.0;P: 8.0;O: 32.0
mp-757173,0, Sb: 10.0;O: 14.0;F: 2.0
mp-757182,1, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757185,1, Li: 4.0;Mn: 4.0;P: 4.0;O: 16.0
mp-757189,1, Li: 8.0;V: 8.0;P: 8.0;O: 32.0
mp-757192,0, Sn: 2.0;P: 4.0;O: 14.0
mp-757195,0, Li: 4.0;V: 4.0;F: 16.0
mp-757196,0, Hg: 4.0;W: 4.0;O: 14.0
mp-757198,0, Li: 6.0;V: 3.0;O: 3.0;F: 15.0
mp-757203,1, Na: 2.0;P: 2.0;H: 8.0;S: 2.0;O: 16.0
mp-757204,0, Li: 4.0;Mn: 4.0;P: 4.0;O: 16.0
mp-757205,0, Y: 2.0;Th: 5.0;O: 13.0
mp-757208,0, Li: 6.0;V: 4.0;Cr: 2.0;O: 12.0
mp-757210,0, Li: 24.0;V: 4.0;O: 16.0;F: 4.0
mp-757211,0, Li: 4.0;Mn: 2.0;P: 4.0;O: 14.0
mp-757224,1, Th: 8.0;P: 12.0;O: 46.0
mp-757225,0, Li: 6.0;Ti: 2.0;Cr: 6.0;O: 16.0
mp-757226,1, Li: 8.0;V: 4.0;P: 8.0;O: 28.0
mp-757227,1, Li: 8.0;Fe: 8.0;P: 8.0;O: 32.0
mp-757248,0, Li: 8.0;Fe: 4.0;P: 4.0;O: 20.0
mp-757250,1, Li: 12.0;Mn: 6.0;Si: 12.0;O: 36.0
mp-757270,0, Li: 4.0;Cr: 4.0;P: 4.0;O: 16.0
mp-757273,0, Li: 4.0;Si: 12.0;Ni: 6.0;O: 32.0
mp-757275,1, Li: 8.0;Mn: 8.0;F: 24.0
mp-757277,0, Li: 8.0;Ti: 8.0;Co: 4.0;O: 24.0
mp-757280,0, Ba: 4.0;As: 12.0;O: 22.0
mp-757282,0, Li: 2.0;Sn: 5.0;P: 4.0;O: 16.0
mp-757294,0, Li: 4.0;Fe: 6.0;Si: 6.0;O: 20.0
mp-757300,0, Li: 4.0;Ni: 4.0;P: 4.0;O: 16.0
mp-757301,1, Li: 4.0;Sn: 4.0;P: 12.0;O: 36.0
mp-757303,1, Mg: 17.0;As: 6.0;O: 32.0
mp-757304,0, Sr: 16.0;V: 12.0;O: 39.0
mp-757306,0, Li: 2.0;Cu: 2.0;P: 8.0;O: 24.0
mp-757309,0, Li: 6.0;V: 1.0;Sb: 3.0;P: 6.0;O: 24.0
mp-757310,1, Zn: 2.0;P: 4.0;H: 28.0;C: 4.0;N: 12.0;O: 12.0
mp-757311,0, Li: 4.0;Fe: 6.0;Si: 12.0;O: 32.0
mp-757313,1, Li: 16.0;V: 4.0;P: 8.0;O: 32.0
mp-757314,0, Li: 4.0;Cr: 4.0;P: 4.0;O: 16.0
mp-757320,0, Ti: 13.0;Fe: 15.0;O: 42.0
mp-757324,0, Ce: 2.0;Zr: 12.0;O: 28.0
mp-757329,1, Li: 6.0;V: 6.0;P: 16.0;O: 58.0
mp-757336,0, Hf: 16.0;N: 16.0;O: 8.0
mp-757339,0, Li: 16.0;Fe: 4.0;Si: 1.0;O: 16.0
mp-757340,1, Al: 19.0;Cr: 1.0;O: 30.0
mp-757342,0, Li: 6.0;Cr: 6.0;P: 6.0;O: 24.0
mp-757343,1, Ca: 8.0;Bi: 12.0;O: 26.0
mp-757345,0, Li: 4.0;Mn: 4.0;P: 4.0;O: 16.0
mp-757346,0, Li: 4.0;Cr: 4.0;P: 4.0;O: 16.0
mp-757349,0, Li: 4.0;Si: 4.0;Bi: 4.0;O: 16.0
mp-757350,0, Li: 6.0;V: 2.0;O: 2.0;F: 10.0
mp-757353,0, Li: 2.0;V: 2.0;P: 8.0;O: 24.0
mp-757355,0, Li: 4.0;Mn: 2.0;Cr: 2.0;P: 4.0;O: 16.0
mp-757359,0, Li: 2.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757360,1, Hg: 2.0;Te: 2.0;H: 14.0;O: 14.0
mp-757365,0, La: 2.0;Ta: 6.0;O: 18.0
mp-757366,0, Li: 8.0;Co: 4.0;P: 8.0;O: 28.0
mp-757368,0, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757374,0, Li: 1.0;Ti: 3.0;V: 1.0;P: 6.0;O: 24.0
mp-757375,1, Ti: 4.0;Sn: 6.0;O: 20.0
mp-757376,1, K: 2.0;Al: 22.0;O: 34.0
mp-757382,1, Li: 6.0;Nb: 2.0;Ni: 6.0;O: 16.0
mp-757383,0, Li: 8.0;Si: 8.0;Bi: 8.0;O: 32.0
mp-757398,1, Na: 2.0;Mn: 2.0;P: 4.0;H: 20.0;N: 2.0;O: 20.0
mp-757405,1, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757406,0, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757407,1, Sr: 8.0;Tl: 8.0;O: 20.0
mp-757411,0, Li: 8.0;Co: 4.0;P: 8.0;O: 28.0
mp-757415,1, Na: 8.0;Fe: 4.0;O: 8.0
mp-757421,0, Li: 4.0;Cr: 6.0;Si: 6.0;O: 20.0
mp-757426,1, Li: 8.0;Fe: 4.0;Si: 4.0;O: 16.0
mp-757428,1, Cd: 4.0;Si: 2.0;P: 8.0;O: 28.0
mp-757434,0, Li: 1.0;Si: 6.0;Bi: 9.0;O: 26.0
mp-757437,1, Li: 8.0;Co: 8.0;P: 8.0;O: 32.0
mp-757438,0, Li: 8.0;Fe: 4.0;Si: 6.0;O: 20.0
mp-757442,1, Ca: 12.0;In: 8.0;O: 24.0
mp-757445,1, Li: 8.0;V: 8.0;P: 8.0;O: 40.0
mp-757447,0, Li: 4.0;Fe: 4.0;Si: 4.0;O: 16.0
mp-757450,0, Sc: 4.0;Ge: 4.0;O: 14.0
mp-757451,0, Li: 12.0;Fe: 4.0;P: 8.0;O: 32.0
mp-757455,0, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757456,1, Li: 8.0;Fe: 2.0;P: 12.0;O: 36.0
mp-757457,0, La: 2.0;Nb: 6.0;O: 18.0
mp-757460,1, Li: 4.0;Fe: 2.0;Si: 12.0;O: 30.0
mp-757465,0, Li: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-757466,0, Li: 18.0;Si: 12.0;Bi: 6.0;O: 42.0
mp-757479,0, Li: 2.0;Sn: 1.0;P: 6.0;O: 18.0
mp-757490,0, Li: 4.0;Sn: 4.0;P: 4.0;O: 16.0
mp-757491,1, Li: 6.0;V: 6.0;P: 16.0;O: 58.0
mp-757495,1, Sn: 2.0;P: 8.0;O: 24.0
mp-7575,1, Li: 1.0;Zn: 1.0;N: 1.0
mp-757502,0, Li: 16.0;Cr: 8.0;Si: 8.0;O: 32.0
mp-757504,1, Zr: 4.0;Ti: 8.0;O: 24.0
mp-757507,0, Sm: 6.0;Bi: 10.0;O: 24.0
mp-757510,0, Li: 4.0;Ni: 16.0;P: 12.0;O: 48.0
mp-757523,0, Li: 4.0;Fe: 4.0;Si: 10.0;O: 26.0
mp-757541,0, Li: 12.0;Si: 12.0;Bi: 12.0;O: 48.0
mp-757544,1, Li: 4.0;Fe: 4.0;Si: 4.0;O: 16.0
mp-757547,0, Li: 4.0;Sn: 6.0;P: 8.0;O: 28.0
mp-757557,0, Li: 10.0;V: 2.0;P: 6.0;O: 22.0
mp-757560,1, Li: 6.0;Sn: 4.0;P: 14.0;O: 42.0
mp-757574,0, Ba: 8.0;In: 8.0;O: 19.0
mp-757575,0, Li: 2.0;V: 2.0;P: 8.0;O: 24.0
mp-757584,0, Li: 8.0;V: 2.0;P: 4.0;O: 18.0
mp-757587,1, Dy: 10.0;Bi: 22.0;O: 48.0
mp-757590,1, Li: 8.0;Sn: 8.0;P: 8.0;O: 32.0
mp-757594,1, Os: 6.0;O: 12.0;F: 24.0
mp-757606,0, Li: 4.0;Ni: 4.0;P: 4.0;O: 16.0
mp-757611,0, Li: 4.0;Co: 2.0;Ni: 2.0;P: 4.0;O: 16.0
mp-757613,1, Li: 8.0;Co: 12.0;Sb: 4.0;O: 32.0
mp-757614,0, Li: 4.0;Fe: 4.0;O: 8.0
mp-757624,1, Sr: 6.0;La: 8.0;O: 18.0
mp-757625,1, Li: 4.0;P: 8.0;W: 2.0;O: 26.0
mp-757636,1, Nb: 8.0;Tl: 8.0;O: 24.0
mp-757646,0, Li: 12.0;Mn: 4.0;P: 8.0;O: 32.0
mp-757650,1, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757665,0, Li: 4.0;Ni: 4.0;P: 4.0;O: 16.0
mp-757669,1, Li: 4.0;Cu: 4.0;C: 8.0;O: 20.0
mp-757670,1, Li: 8.0;Mn: 4.0;Si: 6.0;O: 20.0
mp-757672,1, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757681,1, Li: 4.0;Ni: 4.0;P: 4.0;O: 16.0
mp-757682,0, Li: 8.0;Ni: 8.0;P: 8.0;O: 32.0
mp-757715,0, Tb: 4.0;Bi: 12.0;O: 24.0
mp-757718,0, Li: 4.0;Mn: 2.0;V: 2.0;P: 4.0;O: 16.0
mp-757722,0, Ba: 6.0;Zn: 6.0;Ge: 6.0;O: 24.0
mp-757727,1, Ba: 6.0;B: 12.0;H: 12.0;O: 30.0
mp-757732,0, Li: 1.0;Fe: 1.0;P: 3.0;O: 9.0
mp-757733,0, Li: 8.0;Cr: 4.0;Si: 4.0;O: 16.0
mp-757743,1, Li: 8.0;Mn: 4.0;Si: 12.0;O: 32.0
mp-757745,0, Ba: 8.0;In: 4.0;O: 14.0
mp-757746,1, Li: 10.0;Mn: 2.0;P: 6.0;O: 22.0
mp-757747,0, Li: 4.0;Sn: 16.0;P: 12.0;O: 48.0
mp-757754,0, Li: 6.0;Fe: 6.0;P: 6.0;O: 24.0
mp-757758,0, Li: 1.0;Ti: 3.0;Nb: 1.0;P: 6.0;O: 24.0
mp-757770,1, Li: 12.0;Mn: 4.0;P: 4.0;O: 20.0
mp-757774,1, Li: 4.0;Co: 2.0;Ni: 4.0;O: 12.0
mp-757777,1, Li: 2.0;Si: 2.0;Bi: 6.0;O: 14.0
mp-757781,1, Li: 4.0;Si: 8.0;Bi: 12.0;O: 36.0
mp-757785,0, Bi: 12.0;Pb: 1.0;O: 19.0
mp-757786,0, Li: 2.0;V: 3.0;P: 9.0;O: 28.0
mp-757804,1, Li: 4.0;Co: 4.0;P: 4.0;O: 16.0
mp-757813,0, Li: 4.0;Co: 4.0;Sb: 4.0;O: 16.0
mp-757817,1, Li: 8.0;Nb: 4.0;P: 8.0;O: 32.0
mp-757820,0, Li: 8.0;Ni: 8.0;P: 8.0;O: 32.0
mp-757822,1, Li: 8.0;Co: 8.0;Si: 8.0;O: 32.0
mp-757823,0, Li: 4.0;Ni: 4.0;P: 12.0;O: 36.0
mp-757826,0, Cs: 1.0;Ca: 1.0;N: 3.0;O: 6.0
mp-757828,1, Li: 8.0;Mn: 8.0;P: 8.0;O: 40.0
